trx_date,amount,currency,merchant_id,trx_date_ym
6/11/14,465904,EUR,Target,2014-06
6/12/14,4146478,RMB,eBay,2014-06
6/13/14,2098805,USD,Apple,2014-06
6/14/14,297600,EUR,Walmart,2014-06
6/15/14,4474350,RMB,Costco,2014-06
6/16/14,4341008,USD,Target,2014-06
6/17/14,5207111,EUR,eBay,2014-06
6/18/14,6534660,RMB,Apple,2014-06
6/19/14,5068802,USD,Walmart,2014-06
6/20/14,5117429,EUR,Costco,2014-06
6/21/14,2296753,RMB,Target,2014-06
6/22/14,2291490,USD,eBay,2014-06
6/23/14,6578177,EUR,Apple,2014-06
6/24/14,8641007,RMB,Walmart,2014-06
6/25/14,611631,USD,Costco,2014-06
6/26/14,7296015,EUR,Target,2014-06
6/27/14,8770661,RMB,eBay,2014-06
6/28/14,4113444,USD,Apple,2014-06
6/29/14,6659237,EUR,Walmart,2014-06
6/30/14,4632356,RMB,Costco,2014-06
7/1/14,1529763,USD,Target,2014-07
7/2/14,9311243,EUR,eBay,2014-07
7/3/14,1077184,RMB,Apple,2014-07
7/4/14,5930718,USD,Walmart,2014-07
7/5/14,6466608,EUR,Costco,2014-07
7/6/14,7989351,RMB,Target,2014-07
7/7/14,8666130,USD,eBay,2014-07
7/8/14,9972563,EUR,Apple,2014-07
7/9/14,1488056,RMB,Walmart,2014-07
7/10/14,1026671,USD,Costco,2014-07
7/11/14,712357,EUR,Target,2014-07
7/12/14,4986629,RMB,eBay,2014-07
7/13/14,4269777,USD,Apple,2014-07
7/14/14,7465242,EUR,Walmart,2014-07
7/15/14,565378,RMB,Costco,2014-07
7/16/14,1229540,USD,Target,2014-07
7/17/14,2148751,EUR,eBay,2014-07
7/18/14,6924334,RMB,Apple,2014-07
7/19/14,4507781,USD,Walmart,2014-07
7/20/14,793287,EUR,Costco,2014-07
7/21/14,3721586,RMB,Target,2014-07
7/22/14,1583091,USD,eBay,2014-07
7/23/14,1359168,EUR,Apple,2014-07
7/24/14,4247644,RMB,Walmart,2014-07
7/25/14,5474352,USD,Costco,2014-07
7/26/14,8992442,EUR,Target,2014-07
7/27/14,7942996,RMB,eBay,2014-07
7/28/14,5660794,USD,Apple,2014-07
7/29/14,7594319,EUR,Walmart,2014-07
7/30/14,8286289,RMB,Costco,2014-07
7/31/14,354473,USD,Target,2014-07
8/1/14,9179948,EUR,eBay,2014-08
8/2/14,6350119,RMB,Apple,2014-08
8/3/14,3251038,USD,Walmart,2014-08
8/4/14,3421923,EUR,Costco,2014-08
8/5/14,9471175,RMB,Target,2014-08
8/6/14,4782918,USD,eBay,2014-08
8/7/14,742966,EUR,Apple,2014-08
8/8/14,9388810,RMB,Walmart,2014-08
8/9/14,3386931,USD,Costco,2014-08
8/10/14,2825286,EUR,Target,2014-08
8/11/14,3181322,RMB,eBay,2014-08
8/12/14,3245971,USD,Apple,2014-08
8/13/14,7191973,EUR,Walmart,2014-08
8/14/14,576833,RMB,Costco,2014-08
8/15/14,5473872,USD,Target,2014-08
8/16/14,6810455,EUR,eBay,2014-08
8/17/14,7051043,RMB,Apple,2014-08
8/18/14,3027555,USD,Walmart,2014-08
8/19/14,2391500,EUR,Costco,2014-08
8/20/14,6773988,RMB,Target,2014-08
8/21/14,8260868,USD,eBay,2014-08
8/22/14,6191108,EUR,Apple,2014-08
8/23/14,402988,RMB,Walmart,2014-08
8/24/14,7259127,USD,Costco,2014-08
8/25/14,218444,EUR,Target,2014-08
8/26/14,2375940,RMB,eBay,2014-08
8/27/14,1798410,USD,Apple,2014-08
8/28/14,2171711,EUR,Walmart,2014-08
8/29/14,469744,RMB,Costco,2014-08
8/30/14,5201190,USD,Target,2014-08
8/31/14,283356,EUR,eBay,2014-08
9/1/14,9709651,RMB,Apple,2014-09
9/2/14,1930600,USD,Walmart,2014-09
9/3/14,3085208,EUR,Costco,2014-09
9/4/14,8948704,RMB,Target,2014-09
9/5/14,9940380,USD,eBay,2014-09
9/6/14,9814981,EUR,Apple,2014-09
9/7/14,2556026,RMB,Walmart,2014-09
9/8/14,9141560,USD,Costco,2014-09
9/9/14,3006708,EUR,Target,2014-09
9/10/14,7190380,RMB,eBay,2014-09
9/11/14,729317,USD,Apple,2014-09
9/12/14,1757452,EUR,Walmart,2014-09
9/13/14,1105774,RMB,Costco,2014-09
9/14/14,6680375,USD,Target,2014-09
9/15/14,435110,EUR,eBay,2014-09
9/16/14,4457321,RMB,Apple,2014-09
9/17/14,6305320,USD,Walmart,2014-09
9/18/14,4514767,EUR,Costco,2014-09
9/19/14,3319492,RMB,Target,2014-09
9/20/14,973212,USD,eBay,2014-09
9/21/14,8555363,EUR,Apple,2014-09
9/22/14,5107891,RMB,Walmart,2014-09
9/23/14,9284877,USD,Costco,2014-09
9/24/14,1372609,EUR,Target,2014-09
9/25/14,8982855,RMB,eBay,2014-09
9/26/14,9991858,USD,Apple,2014-09
9/27/14,8018816,EUR,Walmart,2014-09
9/28/14,7025808,RMB,Costco,2014-09
9/29/14,7915211,USD,Target,2014-09
9/30/14,6469270,EUR,eBay,2014-09
10/1/14,2420798,RMB,Apple,2014-10
10/2/14,1165627,USD,Walmart,2014-10
10/3/14,4249629,EUR,Costco,2014-10
10/4/14,373669,RMB,Target,2014-10
10/5/14,3456947,USD,eBay,2014-10
10/6/14,8211852,EUR,Apple,2014-10
10/7/14,5895996,RMB,Walmart,2014-10
10/8/14,5727328,USD,Costco,2014-10
10/9/14,1609704,EUR,Target,2014-10
10/10/14,916811,RMB,eBay,2014-10
10/11/14,9719612,USD,Apple,2014-10
10/12/14,605255,EUR,Walmart,2014-10
10/13/14,679085,RMB,Costco,2014-10
10/14/14,6540537,USD,Target,2014-10
10/15/14,6517233,EUR,eBay,2014-10
10/16/14,4304832,RMB,Apple,2014-10
10/17/14,3366572,USD,Walmart,2014-10
10/18/14,9593234,EUR,Costco,2014-10
10/19/14,6055734,RMB,Target,2014-10
10/20/14,1040374,USD,eBay,2014-10
10/21/14,8617406,EUR,Apple,2014-10
10/22/14,5288086,RMB,Walmart,2014-10
10/23/14,5883556,USD,Costco,2014-10
10/24/14,6507036,EUR,Target,2014-10
10/25/14,2581170,RMB,eBay,2014-10
10/26/14,7428521,USD,Apple,2014-10
10/27/14,727438,EUR,Walmart,2014-10
10/28/14,3335035,RMB,Costco,2014-10
10/29/14,2007646,USD,Target,2014-10
10/30/14,1431645,EUR,eBay,2014-10
10/31/14,8751595,RMB,Apple,2014-10
11/1/14,120108,USD,Walmart,2014-11
11/2/14,2784192,EUR,Costco,2014-11
11/3/14,3368520,RMB,Target,2014-11
11/4/14,1417169,USD,eBay,2014-11
11/5/14,7275409,EUR,Apple,2014-11
11/6/14,7132606,RMB,Walmart,2014-11
11/7/14,4439825,USD,Costco,2014-11
11/8/14,6169646,EUR,Target,2014-11
11/9/14,5062805,RMB,eBay,2014-11
11/10/14,8294551,USD,Apple,2014-11
11/11/14,1314932,EUR,Walmart,2014-11
11/12/14,7931581,RMB,Costco,2014-11
11/13/14,2337295,USD,Target,2014-11
11/14/14,4312118,EUR,eBay,2014-11
11/15/14,7535932,RMB,Apple,2014-11
11/16/14,7860185,USD,Walmart,2014-11
11/17/14,6915989,EUR,Costco,2014-11
11/18/14,7772857,RMB,Target,2014-11
11/19/14,7898765,USD,eBay,2014-11
11/20/14,5471254,EUR,Apple,2014-11
11/21/14,4228617,RMB,Walmart,2014-11
11/22/14,347970,USD,Costco,2014-11
11/23/14,5957006,EUR,Target,2014-11
11/24/14,3186916,RMB,eBay,2014-11
11/25/14,275339,USD,Apple,2014-11
11/26/14,8979611,EUR,Walmart,2014-11
11/27/14,7248561,RMB,Costco,2014-11
11/28/14,5906408,USD,Target,2014-11
11/29/14,6554559,EUR,eBay,2014-11
11/30/14,5603386,RMB,Apple,2014-11
12/1/14,5101631,USD,Walmart,2014-12
12/2/14,111996,EUR,Costco,2014-12
12/3/14,9762256,RMB,Target,2014-12
12/4/14,4917008,USD,eBay,2014-12
12/5/14,1631317,EUR,Apple,2014-12
12/6/14,3807021,RMB,Walmart,2014-12
12/7/14,6070126,USD,Costco,2014-12
12/8/14,1529084,EUR,Target,2014-12
12/9/14,4680354,RMB,eBay,2014-12
12/10/14,9919373,USD,Apple,2014-12
12/11/14,757703,EUR,Walmart,2014-12
12/12/14,5094629,RMB,Costco,2014-12
12/13/14,1805319,USD,Target,2014-12
12/14/14,85160,EUR,eBay,2014-12
12/15/14,40864,RMB,Apple,2014-12
12/16/14,2639705,USD,Walmart,2014-12
12/17/14,3462131,EUR,Costco,2014-12
12/18/14,5634429,RMB,Target,2014-12
12/19/14,6045528,USD,eBay,2014-12
12/20/14,3163772,EUR,Apple,2014-12
12/21/14,5679909,RMB,Walmart,2014-12
12/22/14,8484093,USD,Costco,2014-12
12/23/14,5812444,EUR,Target,2014-12
12/24/14,4300854,RMB,eBay,2014-12
12/25/14,4817383,USD,Apple,2014-12
12/26/14,9726809,EUR,Walmart,2014-12
12/27/14,9182141,RMB,Costco,2014-12
12/28/14,588130,USD,Target,2014-12
12/29/14,6893771,EUR,eBay,2014-12
12/30/14,9181983,RMB,Apple,2014-12
12/31/14,9017414,USD,Walmart,2014-12
1/1/15,3473543,EUR,Costco,2015-01
1/2/15,8089168,RMB,Target,2015-01
1/3/15,4997021,USD,eBay,2015-01
1/4/15,8909044,EUR,Apple,2015-01
1/5/15,1815836,RMB,Walmart,2015-01
1/6/15,3547648,USD,Costco,2015-01
1/7/15,4643452,EUR,Target,2015-01
1/8/15,8417783,RMB,eBay,2015-01
1/9/15,3056313,USD,Apple,2015-01
1/10/15,9916079,EUR,Walmart,2015-01
1/11/15,7877681,RMB,Costco,2015-01
1/12/15,8452177,USD,Target,2015-01
1/13/15,3973742,EUR,eBay,2015-01
1/14/15,7761568,RMB,Apple,2015-01
1/15/15,9893376,USD,Walmart,2015-01
1/16/15,409750,EUR,Costco,2015-01
1/17/15,5907389,RMB,Target,2015-01
1/18/15,7175463,USD,eBay,2015-01
1/19/15,3637151,EUR,Apple,2015-01
1/20/15,319297,RMB,Walmart,2015-01
1/21/15,7569138,USD,Costco,2015-01
1/22/15,8721978,EUR,Target,2015-01
1/23/15,8999937,RMB,eBay,2015-01
1/24/15,8596606,USD,Apple,2015-01
1/25/15,9747269,EUR,Walmart,2015-01
1/26/15,6656804,RMB,Costco,2015-01
1/27/15,5083640,USD,Target,2015-01
1/28/15,6612857,EUR,eBay,2015-01
1/29/15,4547510,RMB,Apple,2015-01
1/30/15,4345310,USD,Walmart,2015-01
1/31/15,7614291,EUR,Costco,2015-01
2/1/15,5726415,RMB,Target,2015-02
2/2/15,7809340,USD,eBay,2015-02
2/3/15,2745979,EUR,Apple,2015-02
2/4/15,4386319,RMB,Walmart,2015-02
2/5/15,7588961,USD,Costco,2015-02
2/6/15,3705290,EUR,Target,2015-02
2/7/15,1201622,RMB,eBay,2015-02
2/8/15,8933325,USD,Apple,2015-02
2/9/15,6203989,EUR,Walmart,2015-02
2/10/15,7712900,RMB,Costco,2015-02
2/11/15,7009904,USD,Target,2015-02
2/12/15,7148961,EUR,eBay,2015-02
2/13/15,1019276,RMB,Apple,2015-02
2/14/15,9743165,USD,Walmart,2015-02
2/15/15,2101444,EUR,Costco,2015-02
2/16/15,2957224,RMB,Target,2015-02
2/17/15,3677359,USD,eBay,2015-02
2/18/15,601287,EUR,Apple,2015-02
2/19/15,1005678,RMB,Walmart,2015-02
2/20/15,8079696,USD,Costco,2015-02
2/21/15,565828,EUR,Target,2015-02
2/22/15,240549,RMB,eBay,2015-02
2/23/15,3876847,USD,Apple,2015-02
2/24/15,6021965,EUR,Walmart,2015-02
2/25/15,5354413,RMB,Costco,2015-02
2/26/15,6008609,USD,Target,2015-02
2/27/15,9086130,EUR,eBay,2015-02
2/28/15,3784222,RMB,Apple,2015-02
3/1/15,3062412,USD,Walmart,2015-03
3/2/15,4374451,EUR,Costco,2015-03
3/3/15,7546429,RMB,Target,2015-03
3/4/15,4997290,USD,eBay,2015-03
3/5/15,3654088,EUR,Apple,2015-03
3/6/15,1557150,RMB,Walmart,2015-03
3/7/15,7168441,USD,Costco,2015-03
3/8/15,1849520,EUR,Target,2015-03
3/9/15,7965748,RMB,eBay,2015-03
3/10/15,3899918,USD,Apple,2015-03
3/11/15,5838817,EUR,Walmart,2015-03
3/12/15,4826290,RMB,Costco,2015-03
3/13/15,2232771,USD,Target,2015-03
3/14/15,419929,EUR,eBay,2015-03
3/15/15,7479766,RMB,Apple,2015-03
3/16/15,9960673,USD,Walmart,2015-03
3/17/15,412617,EUR,Costco,2015-03
3/18/15,3426756,RMB,Target,2015-03
3/19/15,2113719,USD,eBay,2015-03
3/20/15,2759616,EUR,Apple,2015-03
3/21/15,9587514,RMB,Walmart,2015-03
3/22/15,313629,USD,Costco,2015-03
3/23/15,2723130,EUR,Target,2015-03
3/24/15,4094171,RMB,eBay,2015-03
3/25/15,260513,USD,Apple,2015-03
3/26/15,397282,EUR,Walmart,2015-03
3/27/15,6596181,RMB,Costco,2015-03
3/28/15,8985133,USD,Target,2015-03
3/29/15,9288669,EUR,eBay,2015-03
3/30/15,2093563,RMB,Apple,2015-03
3/31/15,4758274,USD,Walmart,2015-03
4/1/15,5561215,EUR,Costco,2015-04
4/2/15,8354082,RMB,Target,2015-04
4/3/15,532444,USD,eBay,2015-04
4/4/15,2912857,EUR,Apple,2015-04
4/5/15,8216017,RMB,Walmart,2015-04
4/6/15,9570628,USD,Costco,2015-04
4/7/15,2762832,EUR,Target,2015-04
4/8/15,2133174,RMB,eBay,2015-04
4/9/15,4934164,USD,Apple,2015-04
4/10/15,1449226,EUR,Walmart,2015-04
4/11/15,7236320,RMB,Costco,2015-04
4/12/15,9270735,USD,Target,2015-04
4/13/15,4176056,EUR,eBay,2015-04
4/14/15,2806532,RMB,Apple,2015-04
4/15/15,6360401,USD,Walmart,2015-04
4/16/15,785839,EUR,Costco,2015-04
4/17/15,2980063,RMB,Target,2015-04
4/18/15,8488758,USD,eBay,2015-04
4/19/15,3777850,EUR,Apple,2015-04
4/20/15,4634864,RMB,Walmart,2015-04
4/21/15,9312010,USD,Costco,2015-04
4/22/15,4871185,EUR,Target,2015-04
4/23/15,1775196,RMB,eBay,2015-04
4/24/15,4709775,USD,Apple,2015-04
4/25/15,3348371,EUR,Walmart,2015-04
4/26/15,2705580,RMB,Costco,2015-04
4/27/15,6072921,USD,Target,2015-04
4/28/15,2961982,EUR,eBay,2015-04
4/29/15,6764936,RMB,Apple,2015-04
4/30/15,200243,USD,Walmart,2015-04
5/1/15,4086206,EUR,Costco,2015-05
5/2/15,6810792,RMB,Target,2015-05
5/3/15,6484333,USD,eBay,2015-05
5/4/15,9938247,EUR,Apple,2015-05
5/5/15,8849574,RMB,Walmart,2015-05
5/6/15,548855,USD,Costco,2015-05
5/7/15,6075646,EUR,Target,2015-05
5/8/15,9047999,RMB,eBay,2015-05
5/9/15,7965767,USD,Apple,2015-05
5/10/15,4317295,EUR,Walmart,2015-05
5/11/15,1230438,RMB,Costco,2015-05
5/12/15,9866729,USD,Target,2015-05
5/13/15,1307723,EUR,eBay,2015-05
5/14/15,1660147,RMB,Apple,2015-05
5/15/15,1856078,USD,Walmart,2015-05
5/16/15,6022398,EUR,Costco,2015-05
5/17/15,3616463,RMB,Target,2015-05
5/18/15,2771059,USD,eBay,2015-05
5/19/15,4708180,EUR,Apple,2015-05
5/20/15,4009484,RMB,Walmart,2015-05
5/21/15,8835125,USD,Costco,2015-05
5/22/15,6916904,EUR,Target,2015-05
5/23/15,2107139,RMB,eBay,2015-05
5/24/15,7886542,USD,Apple,2015-05
5/25/15,9269963,EUR,Walmart,2015-05
5/26/15,3299286,RMB,Costco,2015-05
5/27/15,1415567,USD,Target,2015-05
5/28/15,1828632,EUR,eBay,2015-05
5/29/15,9344131,RMB,Apple,2015-05
5/30/15,1371506,USD,Walmart,2015-05
5/31/15,4701094,EUR,Costco,2015-05
6/1/15,3840346,RMB,Target,2015-06
6/2/15,5186938,USD,eBay,2015-06
6/3/15,9183535,EUR,Apple,2015-06
6/4/15,6960417,RMB,Walmart,2015-06
6/5/15,8939686,USD,Costco,2015-06
6/6/15,9291827,EUR,Target,2015-06
6/7/15,2171171,RMB,eBay,2015-06
6/8/15,3937828,USD,Apple,2015-06
6/9/15,3572273,EUR,Walmart,2015-06
6/10/15,7109086,RMB,Costco,2015-06
6/11/15,1344097,USD,Target,2015-06
6/12/15,4938086,EUR,eBay,2015-06
6/13/15,8473883,RMB,Apple,2015-06
6/14/15,9426697,USD,Walmart,2015-06
6/15/15,8120967,EUR,Costco,2015-06
6/16/15,5315805,RMB,Target,2015-06
6/17/15,9940459,USD,eBay,2015-06
6/18/15,1626757,EUR,Apple,2015-06
6/19/15,1981890,RMB,Walmart,2015-06
6/20/15,8352528,USD,Costco,2015-06
6/21/15,8754070,EUR,Target,2015-06
6/22/15,9238516,RMB,eBay,2015-06
6/23/15,1081105,USD,Apple,2015-06
6/24/15,727511,EUR,Walmart,2015-06
6/25/15,7586872,RMB,Costco,2015-06
6/26/15,5521175,USD,Target,2015-06
6/27/15,3490710,EUR,eBay,2015-06
6/28/15,986155,RMB,Apple,2015-06
6/29/15,2820724,USD,Walmart,2015-06
6/30/15,2574968,EUR,Costco,2015-06
7/1/15,3239876,RMB,Target,2015-07
7/2/15,1757364,USD,eBay,2015-07
7/3/15,3618447,EUR,Apple,2015-07
7/4/15,2230800,RMB,Walmart,2015-07
7/5/15,7787990,USD,Costco,2015-07
7/6/15,4310948,EUR,Target,2015-07
7/7/15,4507727,RMB,eBay,2015-07
7/8/15,9599040,USD,Apple,2015-07
7/9/15,8961582,EUR,Walmart,2015-07
7/10/15,7870762,RMB,Costco,2015-07
7/11/15,7603751,USD,Target,2015-07
7/12/15,5918456,EUR,eBay,2015-07
7/13/15,5273543,RMB,Apple,2015-07
7/14/15,5801104,USD,Walmart,2015-07
7/15/15,7249372,EUR,Costco,2015-07
7/16/15,9625935,RMB,Target,2015-07
7/17/15,3643425,USD,eBay,2015-07
7/18/15,1333875,EUR,Apple,2015-07
7/19/15,33525,RMB,Walmart,2015-07
7/20/15,3600481,USD,Costco,2015-07
7/21/15,7840892,EUR,Target,2015-07
7/22/15,3773343,RMB,eBay,2015-07
7/23/15,863675,USD,Apple,2015-07
7/24/15,6478370,EUR,Walmart,2015-07
7/25/15,1795289,RMB,Costco,2015-07
7/26/15,1611151,USD,Target,2015-07
7/27/15,6369258,EUR,eBay,2015-07
7/28/15,878426,RMB,Apple,2015-07
7/29/15,8906482,USD,Walmart,2015-07
7/30/15,5818910,EUR,Costco,2015-07
7/31/15,6435167,RMB,Target,2015-07
8/1/15,2688790,USD,eBay,2015-08
8/2/15,9961062,EUR,Apple,2015-08
8/3/15,533123,RMB,Walmart,2015-08
8/4/15,7908141,USD,Costco,2015-08
8/5/15,8446512,EUR,Target,2015-08
8/6/15,2213127,RMB,eBay,2015-08
8/7/15,2543640,USD,Apple,2015-08
8/8/15,39612,EUR,Walmart,2015-08
8/9/15,4754960,RMB,Costco,2015-08
8/10/15,7114227,USD,Target,2015-08
8/11/15,4572520,EUR,eBay,2015-08
8/12/15,7109878,RMB,Apple,2015-08
8/13/15,5210932,USD,Walmart,2015-08
8/14/15,3926359,EUR,Costco,2015-08
8/15/15,4026452,RMB,Target,2015-08
8/16/15,1814469,USD,eBay,2015-08
8/17/15,9441917,EUR,Apple,2015-08
8/18/15,5104287,RMB,Walmart,2015-08
8/19/15,6289929,USD,Costco,2015-08
8/20/15,6343634,EUR,Target,2015-08
8/21/15,2739448,RMB,eBay,2015-08
8/22/15,6392818,USD,Apple,2015-08
8/23/15,4567058,EUR,Walmart,2015-08
8/24/15,3996390,RMB,Costco,2015-08
8/25/15,2582424,USD,Target,2015-08
8/26/15,3057508,EUR,eBay,2015-08
8/27/15,2494640,RMB,Apple,2015-08
8/28/15,9604762,USD,Walmart,2015-08
8/29/15,2974867,EUR,Costco,2015-08
8/30/15,7184665,RMB,Target,2015-08
8/31/15,4230428,USD,eBay,2015-08
9/1/15,5647635,EUR,Apple,2015-09
9/2/15,9932546,RMB,Walmart,2015-09
9/3/15,588682,USD,Costco,2015-09
9/4/15,4385201,EUR,Target,2015-09
9/5/15,6485656,RMB,eBay,2015-09
9/6/15,3646033,USD,Apple,2015-09
9/7/15,9807867,EUR,Walmart,2015-09
9/8/15,7227311,RMB,Costco,2015-09
9/9/15,2013393,USD,Target,2015-09
9/10/15,1920495,EUR,eBay,2015-09
9/11/15,1856457,RMB,Apple,2015-09
9/12/15,5768283,USD,Walmart,2015-09
9/13/15,1869515,EUR,Costco,2015-09
9/14/15,5935398,RMB,Target,2015-09
9/15/15,1596175,USD,eBay,2015-09
9/16/15,5836270,EUR,Apple,2015-09
9/17/15,548021,RMB,Walmart,2015-09
9/18/15,328452,USD,Costco,2015-09
9/19/15,8892759,EUR,Target,2015-09
9/20/15,6971224,RMB,eBay,2015-09
9/21/15,3181390,USD,Apple,2015-09
9/22/15,426044,EUR,Walmart,2015-09
9/23/15,7133250,RMB,Costco,2015-09
9/24/15,7020786,USD,Target,2015-09
9/25/15,2858078,EUR,eBay,2015-09
9/26/15,2257785,RMB,Apple,2015-09
9/27/15,5230101,USD,Walmart,2015-09
9/28/15,6187526,EUR,Costco,2015-09
9/29/15,5841876,RMB,Target,2015-09
9/30/15,7086331,USD,eBay,2015-09
10/1/15,5569735,EUR,Apple,2015-10
10/2/15,2003787,RMB,Walmart,2015-10
10/3/15,777073,USD,Costco,2015-10
10/4/15,18320,EUR,Target,2015-10
10/5/15,6552934,RMB,eBay,2015-10
10/6/15,1458338,USD,Apple,2015-10
10/7/15,4142115,EUR,Walmart,2015-10
10/8/15,159695,RMB,Costco,2015-10
10/9/15,4556879,USD,Target,2015-10
10/10/15,1454598,EUR,eBay,2015-10
10/11/15,3358859,RMB,Apple,2015-10
10/12/15,402212,USD,Walmart,2015-10
10/13/15,2375645,EUR,Costco,2015-10
10/14/15,5792409,RMB,Target,2015-10
10/15/15,321326,USD,eBay,2015-10
10/16/15,2103065,EUR,Apple,2015-10
10/17/15,3378448,RMB,Walmart,2015-10
10/18/15,5691996,USD,Costco,2015-10
10/19/15,9763579,EUR,Target,2015-10
10/20/15,4916865,RMB,eBay,2015-10
10/21/15,821223,USD,Apple,2015-10
10/22/15,5171917,EUR,Walmart,2015-10
10/23/15,2293,RMB,Costco,2015-10
10/24/15,9765996,USD,Target,2015-10
10/25/15,7785359,EUR,eBay,2015-10
10/26/15,8439495,RMB,Apple,2015-10
10/27/15,673060,USD,Walmart,2015-10
10/28/15,9442813,EUR,Costco,2015-10
10/29/15,8610372,RMB,Target,2015-10
10/30/15,2159849,USD,eBay,2015-10
10/31/15,8961195,EUR,Apple,2015-10
11/1/15,1494447,RMB,Walmart,2015-11
11/2/15,6070971,USD,Costco,2015-11
11/3/15,1701860,EUR,Target,2015-11
11/4/15,7659811,RMB,eBay,2015-11
11/5/15,6590756,USD,Apple,2015-11
11/6/15,3151549,EUR,Walmart,2015-11
11/7/15,6282148,RMB,Costco,2015-11
11/8/15,3180520,USD,Target,2015-11
11/9/15,3544337,EUR,eBay,2015-11
11/10/15,6443944,RMB,Apple,2015-11
11/11/15,6206141,USD,Walmart,2015-11
11/12/15,75751,EUR,Costco,2015-11
11/13/15,4839709,RMB,Target,2015-11
11/14/15,6631260,USD,eBay,2015-11
11/15/15,4630342,EUR,Apple,2015-11
11/16/15,4821055,RMB,Walmart,2015-11
11/17/15,2789813,USD,Costco,2015-11
11/18/15,5179078,EUR,Target,2015-11
11/19/15,6851708,RMB,eBay,2015-11
11/20/15,8397689,USD,Apple,2015-11
11/21/15,5487485,EUR,Walmart,2015-11
11/22/15,8970737,RMB,Costco,2015-11
11/23/15,3590279,USD,Target,2015-11
11/24/15,8929320,EUR,eBay,2015-11
11/25/15,3559306,RMB,Apple,2015-11
11/26/15,6338516,USD,Walmart,2015-11
11/27/15,7531992,EUR,Costco,2015-11
11/28/15,1729216,RMB,Target,2015-11
11/29/15,80956,USD,eBay,2015-11
11/30/15,6036703,EUR,Apple,2015-11
12/1/15,808692,RMB,Walmart,2015-12
12/2/15,5299178,USD,Costco,2015-12
12/3/15,80222,EUR,Target,2015-12
12/4/15,1004332,RMB,eBay,2015-12
12/5/15,4895150,USD,Apple,2015-12
12/6/15,7980625,EUR,Walmart,2015-12
12/7/15,5629853,RMB,Costco,2015-12
12/8/15,9814870,USD,Target,2015-12
12/9/15,586301,EUR,eBay,2015-12
12/10/15,3305566,RMB,Apple,2015-12
12/11/15,457082,USD,Walmart,2015-12
12/12/15,5137124,EUR,Costco,2015-12
12/13/15,5969828,RMB,Target,2015-12
12/14/15,1563393,USD,eBay,2015-12
12/15/15,217739,EUR,Apple,2015-12
12/16/15,523335,RMB,Walmart,2015-12
12/17/15,3487023,USD,Costco,2015-12
12/18/15,9268255,EUR,Target,2015-12
12/19/15,2906069,RMB,eBay,2015-12
12/20/15,3824272,USD,Apple,2015-12
12/21/15,263570,EUR,Walmart,2015-12
12/22/15,3436528,RMB,Costco,2015-12
12/23/15,2067985,USD,Target,2015-12
12/24/15,9483038,EUR,eBay,2015-12
12/25/15,1683080,RMB,Apple,2015-12
12/26/15,198842,USD,Walmart,2015-12
12/27/15,2328361,EUR,Costco,2015-12
12/28/15,7781794,RMB,Target,2015-12
12/29/15,1700414,USD,eBay,2015-12
12/30/15,8775170,EUR,Apple,2015-12
12/31/15,3251298,RMB,Walmart,2015-12
1/1/16,4437149,USD,Costco,2016-01
1/2/16,9807038,EUR,Target,2016-01
1/3/16,3248459,RMB,eBay,2016-01
1/4/16,259863,USD,Apple,2016-01
1/5/16,2298779,EUR,Walmart,2016-01
1/6/16,8149409,RMB,Costco,2016-01
1/7/16,3218830,USD,Target,2016-01
1/8/16,951863,EUR,eBay,2016-01
1/9/16,9746536,RMB,Apple,2016-01
1/10/16,8138591,USD,Walmart,2016-01
1/11/16,3083712,EUR,Costco,2016-01
1/12/16,5633665,RMB,Target,2016-01
1/13/16,9307169,USD,eBay,2016-01
1/14/16,3546956,EUR,Apple,2016-01
1/15/16,9602553,RMB,Walmart,2016-01
1/16/16,6872011,USD,Costco,2016-01
1/17/16,6961218,EUR,Target,2016-01
1/18/16,8845894,RMB,eBay,2016-01
1/19/16,6690258,USD,Apple,2016-01
1/20/16,39606,EUR,Walmart,2016-01
1/21/16,8304237,RMB,Costco,2016-01
1/22/16,3642923,USD,Target,2016-01
1/23/16,188861,EUR,eBay,2016-01
1/24/16,8660735,RMB,Apple,2016-01
1/25/16,5425680,USD,Walmart,2016-01
1/26/16,9348255,EUR,Costco,2016-01
1/27/16,4987949,RMB,Target,2016-01
1/28/16,2403756,USD,eBay,2016-01
1/29/16,1703017,EUR,Apple,2016-01
1/30/16,6808958,RMB,Walmart,2016-01
1/31/16,9913239,USD,Costco,2016-01
2/1/16,2639798,EUR,Target,2016-02
2/2/16,9271103,RMB,eBay,2016-02
2/3/16,5640667,USD,Apple,2016-02
2/4/16,2091161,EUR,Walmart,2016-02
2/5/16,2953356,RMB,Costco,2016-02
2/6/16,8271682,USD,Target,2016-02
2/7/16,2581113,EUR,eBay,2016-02
2/8/16,9473123,RMB,Apple,2016-02
2/9/16,995499,USD,Walmart,2016-02
2/10/16,36124,EUR,Costco,2016-02
2/11/16,8157891,RMB,Target,2016-02
2/12/16,9928880,USD,eBay,2016-02
2/13/16,2119112,EUR,Apple,2016-02
2/14/16,9246128,RMB,Walmart,2016-02
2/15/16,5963201,USD,Costco,2016-02
2/16/16,625807,EUR,Target,2016-02
2/17/16,6551063,RMB,eBay,2016-02
2/18/16,2874169,USD,Apple,2016-02
2/19/16,806,EUR,Walmart,2016-02
2/20/16,2584672,RMB,Costco,2016-02
